promoter_name	chr	start	end
NM_001391898.1	1	21503391	21504390
NM_001391901.1	1	21503391	21504390
NM_001391904.1	1	21503391	21504390
NM_001391892.1	1	21503391	21504390
NM_001391900.1	1	21503391	21504390
NM_001391896.1	1	21503391	21504390
NM_001391905.1	1	21503391	21504390
NM_001391894.1	1	21503391	21504390
NM_001391903.1	1	21503391	21504390
NM_001391893.1	1	21503391	21504390
NM_001391899.1	1	21503391	21504390
NM_001198803.2	1	21494533	21495532
NM_001391895.1	1	21503391	21504390
NM_001113348.2	1	21671998	21672997
NM_001369804.2	1	21834477	21835476
NM_001369805.2	1	21834477	21835476
NM_001177520.3	1	21834916	21835915
NM_001127501.4	1	21834916	21835915
NM_000478.6	1	21834916	21835915
NM_001369803.2	1	21876763	21877762
NM_001013693.3	1	22137758	22138757
NM_001291860.2	1	22263804	22264803
NM_005529.7	1	22263804	22264803
NM_044472.3	1	22378202	22379201
NM_001791.4	1	22378202	22379201
NM_001039802.2	1	22378202	22379201
NM_001330398.2	1	22777344	22778343
NM_014870.4	1	22777344	22778343
NM_001083621.2	1	22777344	22778343
NM_033631.5	1	23495350	23496349
NM_001142546.4	1	23504183	23505182
NM_001395461.1	1	23504183	23505182
NM_001395462.2	1	23495350	23496349
NM_003196.3	1	23751242	23752241
NM_004091.4	1	23857726	23858725
NM_170743.4	1	24513780	24514779
NM_173064.3	1	24513780	24514779
NM_173065.3	1	24513780	24514779
NR_183722.1	1	24648482	24649481
NM_001322854.2	1	24739014	24740013
NM_001322865.2	1	24741292	24742291
NM_001330409.2	1	24741292	24742291
NM_001322861.2	1	24741292	24742291
NM_001322864.2	1	24741292	24742291
NM_001322866.2	1	24741292	24742291
NM_001322860.2	1	24741292	24742291
NM_001322859.2	1	24741292	24742291
NM_001322868.2	1	24741292	24742291
NM_020448.5	1	24741292	24742291
NM_001322858.2	1	24741292	24742291
NM_001322863.2	1	24741292	24742291
NM_001322862.2	1	24741292	24742291
NM_001322856.2	1	24741292	24742291
NM_001322855.2	1	24741292	24742291
NR_136507.2	1	24741292	24742291
NR_136506.2	1	24741292	24742291
NR_136508.2	1	24741292	24742291
NM_001322857.1	1	24741515	24742514
NM_001010980.5	1	24881578	24882577
NM_020485.8	1	25747317	25748316
NM_001330430.4	1	25747427	25748426
NM_138618.6	1	25747427	25748426
NM_138617.5	1	25747427	25748426
NM_138616.5	1	25747427	25748426
NM_001282564.2	1	25756388	25757387
NM_018202.6	1	25756388	25757387
NM_001385184.1	1	25942282	25943281
NM_001289010.2	1	25942282	25943281
NM_020379.4	1	25942282	25943281
NM_001385183.1	1	25942282	25943281
NM_001385182.1	1	25942282	25943281
NM_001385185.1	1	26021646	26022645
NM_031286.4	1	26605577	26606576
NM_024674.6	1	26736308	26737307
NM_002953.4	1	26855252	26856251
NM_001330441.2	1	26868603	26869602
NM_032125.3	1	27647654	27648653
NR_037577.2	1	27647736	27648735
NR_037576.2	1	27647736	27648735
NR_037580.2	1	27647736	27648735
NM_006990.5	1	27816679	27817678
NM_001201404.3	1	27816679	27817678
NM_001029882.3	1	27930006	27931005
NM_001371928.1	1	27930656	27931655
NM_001048183.3	1	28695251	28696250
NM_001350158.2	1	28695251	28696250
NM_001350161.2	1	28695251	28696250
NM_001350160.2	1	28695251	28696250
NM_001350159.2	1	28695251	28696250
NR_002909.2	1	28831455	28832454
NR_036473.1	1	28831455	28832454
NM_001381866.2	1	28831555	28832554
NM_001048199.3	1	28831555	28832554
NM_001381865.2	1	28831555	28832554
NM_001135218.2	1	28969580	28970579
NM_005644.4	1	28969580	28970579
NM_001410769.1	1	28969580	28970579
NM_005626.5	1	29508413	29509412
NM_001195001.2	1	29562034	29563033
NM_133178.4	1	29562034	29563033
NM_133177.4	1	29562034	29563033
NM_005704.5	1	29562034	29563033
NM_002379.3	1	31196433	31197432
NR_034182.1	1	31190619	31191618
NR_184312.1	1	32108737	32109736
NR_184313.1	1	32108737	32109736
NR_184311.1	1	32108737	32109736
NR_184314.1	1	32109658	32110657
NM_001369859.1	1	32403420	32404419
NM_001369860.1	1	32403420	32404419
NM_001369858.1	1	32403420	32404419
NM_080391.4	1	32403970	32404969
NM_001195100.2	1	32403970	32404969
NM_001195101.2	1	32403970	32404969
NM_012316.5	1	32572657	32573656
NM_004964.3	1	32756684	32757683
NM_001291496.2	1	33004028	33005027
NM_001040441.3	1	33004028	33005027
NR_111980.2	1	33004028	33005027
NM_030786.3	1	33168372	33169371
NM_001161708.2	1	33168372	33169371
NM_001256121.2	1	33282043	33283042
NM_022753.4	1	33282254	33283253
NR_135106.1	1	33289914	33290913
NR_135107.1	1	33289914	33290913
NM_153341.4	1	33430411	33431410
NM_001127361.3	1	33430411	33431410
NM_001300826.2	1	33430411	33431410
NM_001385120.1	1	33858387	33859386
NM_001385122.1	1	33858387	33859386
NM_001385119.1	1	33896697	33897696
NM_001385112.1	1	33896697	33897696
NM_001385109.1	1	33896697	33897696
NM_198040.3	1	33896697	33897696
NM_001385121.1	1	33896697	33897696
NM_001330488.2	1	33896697	33897696
NM_001385123.1	1	33896697	33897696
NR_125978.1	1	33814953	33815952
NM_145238.6	1	33937246	33938245
NM_001377378.1	1	33937246	33938245
NM_001377379.1	1	33937246	33938245
NM_001377377.1	1	33937246	33938245
NM_001377376.1	1	33937246	33938245
NR_038372.1	1	34333557	34334556
NM_001080418.3	1	35395252	35396251
NM_001375653.1	1	35733310	35734309
NM_005095.3	1	35733310	35734309
NM_001350139.2	1	35733310	35734309
NM_001350140.2	1	35733310	35734309
NM_001350138.2	1	35733310	35734309
NM_024874.5	1	36023005	36024004
NM_178548.4	1	36037915	36038914
NR_146062.2	1	36272237	36273236
NM_017629.4	1	36272617	36273616
NM_177422.3	1	36395706	36396705
NM_024852.4	1	36395706	36396705
NM_005202.4	1	36590824	36591823
NM_001294347.2	1	36590824	36591823
NM_032017.3	1	36851526	36852525
NM_001282546.2	1	36851526	36852525
NM_001282547.2	1	36851526	36852525
NM_000831.4	1	37500117	37501116
NM_024700.4	1	38019895	38020894
NM_024640.4	1	38273881	38274880
NM_001350228.1	1	38407937	38408936
NM_001365820.1	1	38412542	38413541
NM_001365822.1	1	38412542	38413541
NM_005540.3	1	38412726	38413725
NM_001365824.1	1	38412730	38413729
NM_001365823.1	1	38412730	38413729
NM_001365821.1	1	38412730	38413729
NM_001365825.1	1	38412730	38413729
NR_158629.1	1	38412730	38413729
NR_158628.1	1	38412730	38413729
NR_158630.1	1	38412730	38413729
NR_168386.1	1	38511806	38512805
NM_022157.4	1	39325445	39326444
NM_001271851.2	1	39325445	39326444
NM_181809.4	1	39956308	39957307
NM_001720.5	1	40254538	40255537
NM_012421.4	1	40626059	40627058
NR_024567.1	1	41157934	41158933
NM_172163.3	1	41248459	41249458
NM_004700.4	1	41248459	41249458
NM_001394302.1	1	41707979	41708978
NM_001394305.1	1	41707979	41708978
NM_001350668.2	1	41707979	41708978
NM_001394300.1	1	41707979	41708978
NM_001394299.1	1	41707979	41708978
NM_001172221.3	1	41707979	41708978
NM_001031694.3	1	41707979	41708978
NM_001394306.1	1	41707979	41708978
NM_001350667.2	1	41707979	41708978
NM_001394303.1	1	41707979	41708978
NM_001172218.2	1	41707979	41708978
NM_001394307.1	1	41707979	41708978
NM_012236.4	1	41707979	41708978
NM_001394304.1	1	41707979	41708978
NM_001394311.1	1	41707979	41708978
NM_001172219.2	1	41707979	41708978
NM_001394308.1	1	41707979	41708978
NM_001172220.2	1	41707979	41708978
NM_001394301.1	1	41707979	41708978
NM_001394309.1	1	41707979	41708978
NM_001172222.3	1	41707979	41708978
NR_135092.2	1	41707979	41708978
NM_024503.5	1	42384594	42385593
NM_001127714.3	1	42384594	42385593
NR_038260.2	1	42384594	42385593
NR_038261.2	1	42501606	42502605
NM_001198851.2	1	42800627	42801626
NM_014947.5	1	42800907	42801906
NM_001198852.2	1	42800907	42801906
NM_001198850.2	1	42801552	42802551
NM_173642.4	1	42845463	42846462
NM_001080850.4	1	42997929	42998928
NM_001354602.2	1	43249662	43250661
NM_001167965.1	1	43637001	43638000
NM_152498.3	1	43637001	43638000
NM_001378189.1	1	43637001	43638000
NM_001195831.3	1	43637001	43638000
NM_001253357.2	1	43765653	43766652
NM_005424.5	1	43765653	43766652
NM_015284.4	1	43854570	43855569
NM_001365999.1	1	43854570	43855569
NR_033827.1	1	44173013	44174012
NM_001270462.3	1	44172207	44173206
NM_001270466.3	1	44172207	44173206
NM_174970.4	1	44172207	44173206
NM_001270464.3	1	44172207	44173206
NM_001270461.3	1	44172207	44173206
NM_174969.4	1	44172207	44173206
NM_001410781.1	1	44172207	44173206
NM_174971.5	1	44172207	44173206
NM_001270460.2	1	44172207	44173206
NM_174967.4	1	44172207	44173206
NM_174966.4	1	44172207	44173206
NM_001270459.2	1	44172207	44173206
NM_006279.5	1	44172207	44173206
NM_001350620.2	1	44172207	44173206
NM_001350621.2	1	44172207	44173206
NM_001363573.2	1	44172207	44173206
NM_174968.5	1	44172207	44173206
NM_001270463.3	1	44172207	44173206
NM_001270465.3	1	44172207	44173206
NM_174965.4	1	44172207	44173206
NM_174964.4	1	44172207	44173206
NM_001350619.2	1	44172207	44173206
NM_174963.5	1	44172207	44173206
NR_073019.3	1	44172207	44173206
NR_073017.3	1	44172207	44173206
NR_073020.3	1	44172207	44173206
NR_073023.3	1	44172207	44173206
NR_073016.3	1	44172207	44173206
NR_146867.2	1	44172207	44173206
NR_073018.3	1	44172207	44173206
NR_073021.3	1	44172207	44173206
NM_014652.4	1	44411622	44412621
NM_024066.3	1	44820930	44821929
NM_001301698.2	1	44820930	44821929
NM_001301700.1	1	44820952	44821951
NM_001301701.1	1	44820952	44821951
NM_001301699.1	1	44820952	44821951
NR_110056.1	1	44709956	44710955
NM_001297655.2	1	45204509	45205508
NM_006845.4	1	45204509	45205508
NM_001297657.2	1	45211066	45212065
NM_001297656.2	1	45211066	45212065
NM_020365.5	1	45452268	45453267
NM_001261418.2	1	45452268	45453267
NM_001166588.3	1	45452268	45453267
NM_020883.2	1	45672278	45673277
NM_007170.3	1	45956836	45957835
NM_001320800.2	1	45956836	45957835
NM_001319245.2	1	46268284	46269283
NM_015112.3	1	46268284	46269283
NM_001324320.2	1	46268284	46269283
NM_001324321.2	1	46329050	46330049
NM_001328651.1	1	46596346	46597345
NM_001328650.1	1	46597444	46598443
NM_003629.4	1	46598302	46599301
NM_001328652.2	1	46598302	46599301
NM_001303429.2	1	46598302	46599301
NM_001328653.2	1	46598302	46599301
NM_001328654.2	1	46598302	46599301
NM_001303428.1	1	46598468	46599467
NM_001114172.1	1	46598709	46599708
NM_001328649.1	1	46598709	46599708
NM_001328648.1	1	46640574	46641573
NR_137329.2	1	46598302	46599301
NM_001303427.2	1	46642161	46643160
NM_001290129.2	1	46663172	46664171
NM_001290130.2	1	46663172	46664171
NM_001410783.1	1	46664107	46665106
NM_017739.4	1	46664107	46665106
NM_001243766.2	1	46685978	46686977
NM_001377375.1	1	47069941	47070940
NM_001377338.1	1	47069941	47070940
NM_001377342.1	1	47069941	47070940
NM_003684.7	1	47069941	47070940
NM_001135553.4	1	47069941	47070940
NM_001377374.1	1	47069941	47070940
NM_001377337.1	1	47069941	47070940
NM_001377341.1	1	47069941	47070940
NM_001377373.1	1	47069941	47070940
NM_198973.5	1	47069941	47070940
NM_001377343.1	1	47069941	47070940
NR_024176.3	1	47069941	47070940
NR_024174.3	1	47069941	47070940
NR_146512.2	1	47069941	47070940
NR_165250.1	1	47069941	47070940
NR_002788.2	1	47366148	47367147
NM_001320289.2	1	47426036	47427035
NM_178134.3	1	47531903	47532902
NR_189276.1	1	47645296	47646295
NM_001136140.2	1	47798462	47799461
NM_001366135.1	1	47798462	47799461
NM_016308.3	1	47798462	47799461
NR_046394.2	1	47798462	47799461
NR_026749.2	1	48648101	48649100
NM_019073.4	1	48937877	48938876
NM_001286238.2	1	48937877	48938876
NM_001286239.2	1	48937877	48938876
NM_001144777.3	1	50512727	50513726
NM_001324208.2	1	50512727	50513726
NM_001144776.3	1	50568581	50569580
NM_001144775.3	1	50570903	50571902
NM_001324216.1	1	50573592	50574591
NM_001410787.1	1	50573592	50574591
NM_001144774.3	1	50573592	50574591
NM_021952.5	1	50573592	50574591
NM_001324209.2	1	50573592	50574591
NM_001324212.2	1	50573592	50574591
NM_001324217.2	1	50574505	50575504
NM_001324215.2	1	50574505	50575504
NM_001294348.2	1	50574505	50575504
NM_001324213.2	1	50574505	50575504
NM_001324214.2	1	50574505	50575504
NR_136725.2	1	50574505	50575504
NM_001297665.1	1	51787941	51788940
NM_001080494.3	1	51787941	51788940
NM_001297664.1	1	51795875	51796874
NM_001410793.1	1	51796235	51797234
NM_001297663.2	1	51796235	51797234
NM_001144832.2	1	51810789	51811788
NM_001297662.2	1	51796235	51797234
NM_001410797.1	1	51984939	51985938
NM_001981.3	1	51984939	51985938
NM_001410796.1	1	51984939	51985938
NR_183651.1	1	51982944	51983943
NM_001416295.1	1	51982944	51983943
NM_001416292.1	1	51982944	51983943
NM_001416293.1	1	51982944	51983943
NM_001416294.1	1	51982944	51983943
NR_161259.1	1	52049404	52050403
NM_148906.3	1	52081764	52082763
NM_001350209.2	1	52081764	52082763
NM_148908.4	1	52081764	52082763
NM_024586.6	1	52081764	52082763
NM_001350208.2	1	52081764	52082763
NM_148909.4	1	52081764	52082763
NR_036662.2	1	52081764	52082763
NM_001242361.2	1	52343713	52344712
NM_002525.3	1	52344400	52345399
NM_001101662.2	1	52344400	52345399
NM_007324.5	1	52606761	52607760
NM_004799.4	1	52606761	52607760
NM_032449.3	1	52831878	52832877
NM_001330585.2	1	52831878	52832877
NM_015269.2	1	53018763	53019762
NM_001009881.3	1	53018765	53019764
NM_024646.3	1	53191125	53192124
NM_001307931.2	1	53307432	53308431
NM_001004339.3	1	53307432	53308431
NM_004631.5	1	53793743	53794742
NM_001018054.3	1	53793743	53794742
NM_017522.5	1	53793743	53794742
NM_033300.4	1	53793743	53794742
NM_147193.4	1	54199877	54200876
NM_001390837.1	1	54204395	54205394
NM_001390836.1	1	54204838	54205837
NM_001367484.1	1	54204838	54205837
NM_001390838.1	1	54204838	54205837
NM_018087.5	1	54303970	54304969
NM_001168551.2	1	54303970	54304969
NR_033142.2	1	54303970	54304969
NM_001382261.1	1	54411373	54412372
NM_016126.4	1	54411373	54412372
NM_001382250.1	1	54411373	54412372
NM_001382253.1	1	54411373	54412372
NM_001382252.1	1	54411373	54412372
NM_001382254.1	1	54411373	54412372
NM_001316935.2	1	54411979	54412978
NM_001382249.1	1	54411979	54412978
NM_001382251.1	1	54411979	54412978
NR_133633.2	1	54411373	54412372
NR_167993.1	1	54411373	54412372
NR_167994.1	1	54411373	54412372
NR_167995.1	1	54411373	54412372
NR_133632.2	1	54411373	54412372
NR_167991.1	1	54411979	54412978
NR_167992.1	1	54411979	54412978
NR_167990.1	1	54411979	54412978
NR_167989.1	1	54411979	54412978
NM_001031672.4	1	54665704	54666703
NM_001353354.2	1	54665704	54666703
NM_001353353.2	1	54665704	54666703
NR_148414.2	1	54665704	54666703
NM_001353356.2	1	54665704	54666703
NM_145716.4	1	54872068	54873067
NM_018070.5	1	54872068	54873067
NM_001394360.1	1	54872068	54873067
NM_001009955.4	1	54872068	54873067
NM_001394363.1	1	54872068	54873067
NM_001394362.1	1	54872068	54873067
NM_001394361.1	1	54872068	54873067
NM_001394367.1	1	54879164	54880163
NM_001394364.1	1	54879164	54880163
NM_001394366.1	1	54879164	54880163
NM_001394365.1	1	54879164	54880163
NM_147161.4	1	55012901	55013900
NM_015547.4	1	55012901	55013900
NR_037640.2	1	55106413	55107412
NR_037641.2	1	55106413	55107412
NR_037639.2	1	55106413	55107412
NM_003713.5	1	57045237	57046236
NM_006252.4	1	57109987	57110986
NM_001004303.5	1	57285078	57286077
NM_001278543.2	1	57431689	57432688
NM_001278544.2	1	57431689	57432688
NM_000066.4	1	57431689	57432688
NR_104365.2	1	58325253	58326252
NR_104364.2	1	58325253	58326252
NR_104363.2	1	58325253	58326252
NR_104362.2	1	58325253	58326252
NM_145243.5	1	59012399	59013398
NR_110626.2	1	59485148	59486147
NM_001244714.2	1	59774704	59775703
NM_001350799.2	1	59774704	59775703
NM_001350794.2	1	59774704	59775703
NM_001350790.2	1	59774704	59775703
NM_001350792.2	1	59774704	59775703
NM_001350791.2	1	59774704	59775703
NM_001278224.2	1	59980302	59981301
NM_015888.6	1	60279621	60280620
NR_146508.1	1	61088358	61089357
NR_110628.1	1	61291257	61292256
NM_176877.5	1	62207152	62208151
NM_001350145.3	1	62207152	62208151
NM_181712.5	1	62785106	62786105
NM_001320269.2	1	62785106	62786105
NM_001367561.1	1	63154058	63155057
NM_001330614.2	1	63154058	63155057
NM_001271999.2	1	63154058	63155057
NM_033407.4	1	63154058	63155057
NM_001272000.2	1	63154058	63155057
NM_001272001.2	1	63154058	63155057
NM_178221.3	1	63248803	63249802
NM_032852.4	1	63248803	63249802
NR_038252.3	1	63782929	63783928
NM_002633.3	1	64058082	64059081
NM_001172819.2	1	64058480	64059479
NM_001172818.1	1	64087887	64088886
NM_001083592.2	1	64238688	64239687
NM_005012.4	1	64238688	64239687
NM_018211.4	1	65209758	65210757
NM_001366165.2	1	65209758	65210757
NM_001321855.2	1	65432233	65433232
NM_002227.4	1	65432233	65433232
NM_001321857.2	1	65432233	65433232
NM_001320923.2	1	65432620	65433619
NM_001321856.2	1	65432620	65433619
NM_001321853.2	1	65533430	65534429
NM_001321854.2	1	65533430	65534429
NM_001321852.2	1	65533430	65534429
NM_203464.3	1	65612235	65613234
NM_001005353.3	1	65612536	65613535
NM_013410.4	1	65612886	65613885
NM_001330616.2	1	65613677	65614676
NM_014787.4	1	65729432	65730431
NM_001256865.2	1	65729432	65730431
NM_001256864.2	1	65774226	65775225
NM_001297440.2	1	66257193	66258192
NM_001037341.2	1	66257193	66258192
NM_002600.4	1	66257578	66258577
NM_001297441.1	1	66377928	66378927
NM_001037340.3	1	66457418	66458417
NM_152665.3	1	67217142	67218141
NM_024763.5	1	67390540	67391539
NM_207014.3	1	67390540	67391539
NM_015139.3	1	67519832	67520831
NM_144701.3	1	67631137	67632136
NM_001018067.2	1	67896086	67897085
NM_001018069.2	1	67896086	67897085
NM_001018068.2	1	67896086	67897085
NM_015640.4	1	67896086	67897085
NM_018841.6	1	68299151	68300150
NR_040077.1	1	68296971	68297970
NM_001002292.4	1	68698207	68699206
NM_001193334.1	1	68698230	68699229
NM_024911.7	1	68698207	68699206
NM_001114120.3	1	68962766	68963765
NM_017779.6	1	68962766	68963765
NR_146608.1	1	69520581	69521580
NR_023916.1	1	70384005	70385004
NM_017768.5	1	70671263	70672262
NM_030816.5	1	70820406	70821405
NM_198714.2	1	71513500	71514499
NM_198716.2	1	71513500	71514499
NM_198717.2	1	71513500	71514499
NR_028292.2	1	71513500	71514499
NR_028294.2	1	71513500	71514499
NR_028293.2	1	71513500	71514499
NM_001126044.2	1	71513500	71514499
NM_198718.2	1	71513500	71514499
NR_046217.1	1	71546007	71547006
NR_110676.1	1	73770853	73771852
NR_146300.1	1	74139362	74140361
NM_001105659.2	1	74663861	74664860
NM_001322315.2	1	74663861	74664860
NM_001199327.2	1	74662926	74663925
NM_001112808.3	1	74662926	74663925
NM_015978.3	1	74700071	74701070
NM_001382280.1	1	74978296	74979295
NM_001364666.2	1	74978296	74979295
NM_001002912.5	1	75139477	75140476
NM_001320285.2	1	76076800	76077799
NM_001320287.2	1	76076800	76077799
NM_001130058.2	1	76076800	76077799
NM_152697.6	1	76076800	76077799
NM_001320283.3	1	76081849	76082848
NM_001394064.1	1	76081849	76082848
NM_002440.4	1	76261567	76262566
NM_001320274.2	1	77332165	77333164
NM_001320273.2	1	77332165	77333164
NM_030965.3	1	77332165	77333164
NM_174858.3	1	77746704	77747703
NM_012093.4	1	77747772	77748771
NM_015534.6	1	78148344	78149343
NM_001376154.1	1	78148344	78149343
NM_001376155.1	1	78148344	78149343
NM_001376153.1	1	78148344	78149343
NM_001376146.1	1	78149084	78150083
NM_001376148.1	1	78149084	78150083
NM_001308237.2	1	78149084	78150083
NM_001376156.1	1	78149084	78150083
NM_001376147.1	1	78149084	78150083
NM_001376149.1	1	78149084	78150083
NM_001376151.1	1	78149084	78150083
NR_164776.1	1	78148344	78149343
NR_164777.1	1	78148344	78149343
NR_164775.1	1	78149084	78150083
NM_001394576.1	1	78244334	78245333
NM_001394573.1	1	78244334	78245333
NM_001394572.1	1	78244334	78245333
NM_001394571.1	1	78244334	78245333
NM_001394570.1	1	78244334	78245333
NM_001394566.1	1	78244334	78245333
NM_001416120.1	1	78244334	78245333
NM_198549.4	1	78244334	78245333
NM_001270384.2	1	78244334	78245333
NM_001394575.1	1	78244490	78245489
NM_001363583.1	1	78244490	78245489
NM_001394567.1	1	78244490	78245489
NM_001394574.1	1	78244490	78245489
NM_001363586.1	1	78244490	78245489
NM_001394568.1	1	78244490	78245489
NM_001363584.1	1	78244490	78245489
NM_001394569.1	1	78244490	78245489
NM_001172309.2	1	78353309	78354308
